update/0/when,update/0/what,update/1/when,update/1/what,update/2/when,update/2/what,update/3/when,update/3/what,_id,update/4/when,update/4/what
1164796141,PDE,,,,,,,166217,,
1165941213,PDE,,,,,,,167753,,
1168880165,PDE,,,,,,,170561,,
1178185527,PDE,,,,,,,185375,,
1178208745,PDE,,,,,,,185459,,
1179237825,PDE,,,,,,,187102,,
1179824403,PDE,,,,,,,188332,,
1179829963,PDE,,,,,,,188373,,
1179907471,PDE,,,,,,,188643,,
1180007021,PDE,,,,,,,188985,,
1180343268,PDE,,,,,,,189453,,
1180702524,PDE,,,,,,,190537,,
1180704935,PDE,,,,,,,190552,,
1180705310,PDE,,,,,,,190555,,
1181286627,PDE,,,,,,,191695,,
1181287089,PDE,,,,,,,191697,,
1186147804,PDE,,,,,,,198841,,
1186479305,PDE,,,,,,,199096,,
1186645805,PDE,,,,,,,199428,,
1187263952,PDE,,,,,,,200223,,
1205154044,PDE,,,,,,,222092,,
1206682654,PDE,,,,,,,224556,,
1208964867,PDE,,,,,,,228531,,
1209477092,PDE,,,,,,,229464,,
1209970947,PDE,,,,,,,230200,,
1210348984,PDE,,,,,,,231393,,
1211276359,PDE,,,,,,,233002,,
1211964077,PDE,,,,,,,234378,,
1212049031,PDE,,,,,,,234634,,
1212065179,PDE,,,,,,,234697,,
1212389937,PDE,,,,,,,235119,,
1212573541,PDE,,,,,,,235630,,
1212579096,PDE,,,,,,,235649,,
1212579208,PDE,,,,,,,235650,,
1212654545,PDE,,,,,,,235832,,
1214995425,PDE,,,,,,,239269,,
1216729884,PDE,,,,,,,241727,,
1216893656,PDE,,,,,,,241986,,
1218104415,PDE,,,,,,,243451,,
1218105252,PDE,,,,,,,243454,,
1219724751,PDE,,,,,,,245227,,
1219919497,PDE,,,,,,,245556,,
1222494758,PDE,,,,,,,248831,,
1223649110,PDE,,,,,,,250488,,
1224508906,PDE,,,,,,,251459,,
1224831767,PDE,,,,,,,251994,,
1225375842,PDE,,,,,,,252871,,
1227013309,PDE,,,,,,,255692,,
1231241627,PDE,,,,,,,260074,,
1231421806,PDE,,,,,,,260435,,
1231684962,PDE,,,,,,,260642,,
1235554377,PDE,,,,,,,266144,,
1237148145,PDE,,,,,,,268698,,
1237894807,PDE,,,,,,,269846,,
1239146437,PDE,,,,,,,271552,,
1239953603,PDE,,,,,,,272693,,
1241000597,PDE,,,,,,,274336,,
1241094637,PDE,,,,,,,274565,,
1241172506,PDE,,,,,,,274657,,
1241173919,PDE,,,,,,,274661,,
1241176102,PDE,,,,,,,274666,,
1241176305,PDE,,,,,,,274667,,
1241705526,PDE,,,,,,,275371,,
1242053784,PDE,,,,,,,275732,,
1242099442,PDE,,,,,,,275833,,
1242200147,PDE,,,,,,,276077,,
1242204995,PDE,,,,,,,276104,,
1242205353,PDE,,,,,,,276107,,
1242877816,PDE,,,,,,,277308,,
1242904219,PDE,,,,,,,277357,,
1242976318,PDE,,,,,,,277457,,
1243244033,PDE,,,,,,,277717,,
1243244782,PDE,,,,,,,277720,,
1243245279,PDE,,,,,,,277722,,
1243248828,PDE,,,,,,,277732,,
1243319909,PDE,,,,,,,277837,,
1243345243,PDE,,,,,,,277936,,
1243501545,PDE,,,,,,,278228,,
1243501939,PDE,,,,,,,278231,,
1243502232,PDE,,,,,,,278233,,
1243503296,PDE,,,,,,,278240,,
1243592207,PDE,,,,,,,278418,,
1244014537,PDE,,,,,,,278950,,
1244035205,PDE,,,,,,,279004,,
1244044247,PDE,,,,,,,279034,,
1244123963,PDE,,,,,,,279160,,
1244191147,PDE,,,,,,,279266,,
1245655031,PDE,,,,,,,281073,,
1246289826,PDE,,,,,,,281922,,
1249924407,PDE,,,,,,,286191,,
1249924917,PDE,,,,,,,286192,,
1250390612,PDE,,,,,,,286720,,
1250390644,PDE,,,,,,,286721,,
1251964748,PDE,,,,,,,288476,,
1251965748,PDE,,,,,,,288479,,
1252481598,PDE,,,,,,,288941,,
1253628141,PDE,,,,,,,290178,,
1253692843,PDE,,,,,,,290269,,
1254228532,PDE,,,,,,,290836,,
1254899842,PDE,,,,,,,291596,,
1255069792,PDE,,,,,,,291896,,
1256292080,PDE,,,,,,,293194,,
1256620075,PDE,,,,,,,293414,,
1257121742,PDE,,,,,,,293891,,
1258612718,PDE,,,,,,,295579,,
1258624011,PDE,,,,,,,295608,,
1259932258,PDE,,,,,,,296956,,
1263203488,PDE,,,,,,,299289,,
1266845279,PDE,,,,,,,303530,,
1267517002,PDE,,,,,,,304354,,
1268216701,PDE,,,,,,,305346,,
1271416710,PDE,,,,,,,309521,,
1272278512,PDE,,,,,,,310493,,
1274862423,PDE,,,,,,,314468,,
1274872619,PDE,,,,,,,314537,,
1274881439,PDE,,,,,,,314561,,
1274888932,PDE,,,,,,,314578,,
1274957801,PDE,,,,,,,314720,,
1275046093,PDE,,,,,,,314918,,
1275447745,PDE,,,,,,,315359,,
1275482371,PDE,,,,,,,315450,,
1275482427,PDE,,,,,,,315452,,
1280120326,PDE,,,,,,,320884,,
1280135580,PDE,,,,,,,320919,,
1280539466,PDE,,,,,,,321420,,
1286041772,PDE,,,,,,,326852,,
1289809484,PDE,,,,,,,330247,,
1295520040,PDE,,,,,,,334923,,
1298869041,PDE,,,,,,,338391,,
1304056651,PDE,,,,,,,344258,,
1164913318,PDE,,,,,,,166432,,
1166368181,PDE,,,,,,,168360,,
1166576965,PDE,,,,,,,168640,,
1166580649,PDE,,,,,,,168643,,
1166580862,PDE,,,,,,,168644,,
1166643060,PDE,,,,,,,168800,,
1169113938,PDE,,,,,,,170935,,
1169427716,PDE,,,,,,,171182,,
1170377777,PDE,,,,,,,172624,,
1170377973,PDE,,,,,,,172625,,
1170378396,PDE,,,,,,,172626,,
1170378561,PDE,,,,,,,172627,,
1172571591,PDE,,,,,,,175716,,
1172572161,PDE,,,,,,,175717,,
1173864748,PDE,,,,,,,177341,,
1173865335,PDE,,,,,,,177345,,
1175584616,PDE,,,,,,,180706,,
1175689995,PDE,,,,,,,181028,,
1175690636,PDE,,,,,,,181031,,
1176983711,PDE,,,,,,,183236,,
1176994791,PDE,,,,,,,183284,,
1177315925,PDE,,,,,,,183618,,
1177337630,PDE,,,,,,,183658,,
1177408563,PDE,,,,,,,183815,,
1177408771,PDE,,,,,,,183818,,
1177409015,PDE,,,,,,,183819,,
1177409182,PDE,,,,,,,183820,,
1177422781,PDE,,,,,,,183854,,
1177538789,PDE,,,,,,,184153,,
1178032268,PDE,,,,,,,184985,,
1180588860,PDE,,,,,,,190174,,
1180625882,PDE,,,,,,,190360,,
1185294846,PDE,,,,,,,197725,,
1185923265,PDE,,,,,,,198476,,
1186670806,PDE,,,,,,,199481,,
1186732487,PDE,,,,,,,199570,,
1186739754,PDE,,,,,,,199595,,
1187165434,PDE,,,,,,,200034,,
1187169660,PDE,,,,,,,200046,,
1187174454,PDE,,,,,,,200065,,
1187207673,PDE,,,,,,,200128,,
1187252151,PDE,,,,,,,200195,,
1187252219,PDE,,,,,,,200196,,
1187594378,PDE,,,,,,,200542,,
1187969300,PDE,,,,,,,201149,,
1188230440,PDE,,,,,,,201333,,
1188292398,PDE,,,,,,,201431,,
1188970071,PDE,,,,,,,202258,,
1188985685,PDE,,,,,,,202287,,
1192417936,PDE,,,,,,,206293,,
1192425808,PDE,,,,,,,206306,,
1194281592,PDE,,,,,,,208823,,
1194281868,PDE,,,,,,,208824,,
1194282131,PDE,,,,,,,208826,,
1194338269,PDE,,,,,,,208894,,
1194338499,PDE,,,,,,,208896,,
1194357330,PDE,,,,,,,208937,,
1194596048,PDE,,,,,,,209334,,
1194596139,PDE,,,,,,,209335,,
1194617195,PDE,,,,,,,209384,,
1194617517,PDE,,,,,,,209386,,
1194966088,PDE,,,,,,,209702,,
1195566714,PDE,,,,,,,210442,,
1195637527,PDE,,,,,,,210538,,
1195657631,PDE,,,,,,,210587,,
1195811785,PDE,,,,,,,210784,,
1195811991,PDE,,,,,,,210786,,
1195814153,PDE,,,,,,,210794,,
1195827369,PDE,,,,,,,210810,,
1195833256,PDE,,,,,,,210818,,
1195833973,PDE,,,,,,,210820,,
1196165443,PDE,,,,,,,211097,,
1196166240,PDE,,,,,,,211099,,
1196169013,PDE,,,,,,,211104,,
1196169097,PDE,,,,,,,211106,,
1196287459,PDE,,,,,,,211373,,
1196319605,PDE,,,,,,,211443,,
1196321922,PDE,,,,,,,211446,,
1196344663,PDE,,,,,,,211501,,
1196412788,PDE,,,,,,,211596,,
1196845417,PDE,,,,,,,212005,,
1196846755,PDE,,,,,,,212010,,
1196847096,PDE,,,,,,,212011,,
1196847212,PDE,,,,,,,212012,,
1196880921,PDE,,,,,,,212095,,
1196948020,PDE,,,,,,,212183,,
1197023146,PDE,,,,,,,212276,,
1197023787,PDE,,,,,,,212279,,
1197284309,PDE,,,,,,,212431,,
1197299496,PDE,,,,,,,212457,,
1197300172,PDE,,,,,,,212462,,
1197545120,PDE,,,,,,,212904,,
1197554220,PDE,,,,,,,212924,,
1197557316,PDE,,,,,,,212930,,
1197620725,PDE,,,,,,,213018,,
1197621975,PDE,,,,,,,213021,,
1197907379,PDE,,,,,,,213234,,
1197907669,PDE,,,,,,,213236,,
1197972255,PDE,,,,,,,213320,,
1197990815,PDE,,,,,,,213371,,
1197991909,PDE,,,,,,,213376,,
1198082500,PDE,,,,,,,213541,,
1198233418,PDE,,,,,,,213707,,
1199272524,PDE,,,,,,,214132,,
1199445248,PDE,,,,,,,214369,,
1199707336,PDE,,,,,,,214515,,
1199780319,PDE,,,,,,,214610,,
1199783232,PDE,,,,,,,214616,,
1199786824,PDE,,,,,,,214625,,
1199788147,PDE,,,,,,,214627,,
1199788504,PDE,,,,,,,214631,,
1199800511,PDE,,,,,,,214663,,
1199886268,PDE,,,,,,,214797,,
1199978909,PDE,,,,,,,214966,,
1200040462,PDE,,,,,,,215022,,
1200065774,PDE,,,,,,,215090,,
1200494189,PDE,,,,,,,215556,,
1200646575,PDE,,,,,,,215805,,
1200646862,PDE,,,,,,,215808,,
1200915895,PDE,,,,,,,216020,,
1200916450,PDE,,,,,,,216022,,
1200927609,PDE,,,,,,,216052,,
1201187212,PDE,,,,,,,216505,,
1201529216,PDE,,,,,,,216810,,
1201531099,PDE,,,,,,,216813,,
1201599396,PDE,,,,,,,216921,,
1201686485,PDE,,,,,,,217105,,
1201689877,PDE,,,,,,,217118,,
1201794821,PDE,,,,,,,217347,,
1201883757,PDE,,,,,,,217521,,
1201883854,PDE,,,,,,,217522,,
1202123733,PDE,,,,,,,217705,,
1208446024,PDE,,,,,,,227663,,
1208447635,PDE,,,,,,,227672,,
1208529656,PDE,,,,,,,227836,,
1208938646,PDE,,,,,,,228429,,
1209396743,PDE,,,,,,,229187,,
1209396869,PDE,,,,,,,229188,,
1209466955,PDE,,,,,,,229397,,
1209474332,PDE,,,,,,,229446,,
1209474414,PDE,,,,,,,229447,,
1209545709,PDE,,,,,,,229640,,
1209631911,PDE,,,,,,,229788,,
1209981412,PDE,,,,,,,230232,,
1209982135,PDE,,,,,,,230237,,
1209982365,PDE,,,,,,,230239,,
1209984137,PDE,,,,,,,230251,,
1210054352,PDE,,,,,,,230380,,
1210076942,PDE,,,,,,,230455,,
1210100784,PDE,,,,,,,230811,,
1210101016,PDE,,,,,,,230812,,
1210145937,PDE,,,,,,,230887,,
1210171727,PDE,,,,,,,230987,,
1210172668,PDE,,,,,,,230989,,
1210527332,PDE,,,,,,,231476,,
1210615153,PDE,,,,,,,231693,,
1210615296,PDE,,,,,,,231694,,
1210615818,PDE,,,,,,,231696,,
1210747856,PDE,,,,,,,232058,,
1210774837,PDE,,,,,,,232178,,
1210774943,PDE,,,,,,,232179,,
1210863620,PDE,,,,,,,232409,,
1210940991,PDE,,,,,,,232559,,
1210941175,PDE,,,,,,,232561,,
1210941294,PDE,,,,,,,232563,,
1211265511,PDE,,,,,,,232946,,
1211270140,PDE,,,,,,,232964,,
1211271282,PDE,,,,,,,232973,,
1211367400,PDE,,,,,,,233274,,
1211804697,PDE,,,,,,,234004,,
1212662014,PDE,,,,,,,235874,,
1214295919,PDE,,,,,,,238250,,
1215085824,PDE,,,,,,,239495,,
1215085935,PDE,,,,,,,239496,,
1215086054,PDE,,,,,,,239497,,
1215086260,PDE,,,,,,,239498,,
1215087761,PDE,,,,,,,239501,,
1215524499,PDE,,,,,,,240068,,
1215767036,PDE,,,,,,,240501,,
1216226105,PDE,,,,,,,241163,,
1216668016,PDE,,,,,,,241606,,
1216725563,PDE,,,,,,,241711,,
1216726279,PDE,,,,,,,241714,,
1216726528,PDE,,,,,,,241715,,
1216909804,PDE,,,,,,,242027,,
1216910173,PDE,,,,,,,242028,,
1218557433,PDE,,,,,,,243946,,
1218559633,PDE,,,,,,,243950,,
1218642143,PDE,,,,,,,244088,,
1219414540,PDE,,,,,,,244997,,
1225596657,PDE,,,,,,,253093,,
1226683482,PDE,,,,,,,255418,,
1232944189,PDE,,,,,,,262348,,
1234280124,PDE,,,,,,,264424,,
1234451343,PDE,,,,,,,264775,,
1234455136,PDE,,,,,,,264783,,
1235704736,PDE,,,,,,,266444,,
1239802097,PDE,,,,,,,272377,,
1243616999,PDE,,,,,,,278492,,
1246952275,PDE,,,,,,,282672,,
1247025435,PDE,,,,,,,282804,,
1247805275,PDE,,,,,,,283823,,
1248136284,PDE,,,,,,,284085,,
1248136574,PDE,,,,,,,284086,,
1251701927,PDE,,,,,,,288116,,
1252093914,PDE,,,,,,,288692,,
1252507162,PDE,,,,,,,289003,,
1252617648,PDE,,,,,,,289170,,
1255680721,PDE,,,,,,,292530,,
1256122153,PDE,,,,,,,292926,,
1256183758,PDE,,,,,,,293012,,
1256708354,PDE,,,,,,,293554,,
1257229725,PDE,,,,,,,294045,,
1259062890,PDE,,,,,,,296035,,
1259730063,PDE,,,,,,,296676,,
1259730782,PDE,,,,,,,296678,,
1259746676,PDE,,,,,,,296709,,
1260256501,PDE,,,,,,,297194,,
1260782240,PDE,,,,,,,297738,,
1261970187,PDE,,,,,,,298565,,
1261976890,PDE,,,,,,,298569,,
1262077613,PDE,,,,,,,298610,,
1264127910,PDE,,,,,,,300462,,
1272337081,PDE,,,,,,,310585,,
1272522833,PDE,,,,,,,311007,,
1295420636,PDE,,,,,,,334777,,
1136387982,PDE,,,,,,,122677,,
1136548148,PDE,,,,,,,122938,,
1136554681,PDE,,,,,,,122953,,
1136568866,PDE,,,,,,,122985,,
1136666623,PDE,,,,,,,123021,,
1136799691,PDE,,,,,,,123105,,
1136799932,PDE,,,,,,,123107,,
1136806694,PDE,,,,,,,123128,,
1136807177,PDE,,,,,,,123130,,
1136814096,PDE,,,,,,,123144,,
1136858790,PDE,,,,,,,123206,,
1136882592,PDE,,,,,,,123247,,
1136886454,PDE,,,,,,,123262,,
1136891679,PDE,,,,,,,123281,,
1136920229,PDE,,,,,,,123360,,
1136948888,PDE,,,,,,,123395,,
1136974879,PDE,,,,,,,123451,,
1136984501,PDE,,,,,,,123486,,
1136984762,PDE,,,,,,,123488,,
1136987012,PDE,,,,,,,123491,,
1136988296,PDE,,,,,,,123493,,
1137007479,PDE,,,,,,,123532,,
1137042745,PDE,,,,,,,123581,,
1137043101,PDE,,,,,,,123582,,
1137056495,PDE,,,,,,,123601,,
1137057785,PDE,,,,,,,123603,,
1137067859,PDE,,,,,,,123641,,
1137091170,PDE,,,,,,,123694,,
1137149790,PDE,,,,,,,123788,,
1137408643,PDE,,,,,,,123988,,
1137469090,PDE,,,,,,,124090,,
1137477079,PDE,,,,,,,124102,,
1137493596,PDE,,,,,,,124149,,
1137495744,PDE,,,,,,,124158,,
1137498754,PDE,,,,,,,124177,,
1137506739,PDE,,,,,,,124199,,
1137575005,PDE,,,,,,,124295,,
1137582641,PDE,,,,,,,124333,,
1137587976,PDE,,,,,,,124345,,
1137594151,PDE,,,,,,,124374,,
1137602360,PDE,,,,,,,124409,,
1137660368,PDE,,,,,,,124488,,
1137681954,PDE,,,,,,,124542,,
1137721508,PDE,,,,,,,124603,,
1137748890,PDE,,,,,,,124652,,
1137752995,PDE,,,,,,,124672,,
1137967094,PDE,,,,,,,124815,,
1138007968,PDE,,,,,,,124859,,
1138008112,PDE,,,,,,,124861,,
1138028117,PDE,,,,,,,124932,,
1138029585,PDE,,,,,,,124940,,
1138085725,PDE,,,,,,,124995,,
1138108771,PDE,,,,,,,125057,,
1138143937,PDE,,,,,,,125123,,
1138160979,PDE,,,,,,,125137,,
1138182137,PDE,,,,,,,125170,,
1138184178,PDE,,,,,,,125179,,
1138184620,PDE,,,,,,,125180,,
1138184746,PDE,,,,,,,125184,,
1138185400,PDE,,,,,,,125189,,
1138185930,PDE,,,,,,,125192,,
1138193927,PDE,,,,,,,125219,,
1138194402,PDE,,,,,,,125221,,
1138214062,PDE,,,,,,,125261,,
1138271705,PDE,,,,,,,125353,,
1138285686,PDE,,,,,,,125380,,
1138289172,PDE,,,,,,,125397,,
1138294950,PDE,,,,,,,125416,,
1138306075,PDE,,,,,,,125429,,
1138306262,PDE,,,,,,,125430,,
1138310100,PDE,,,,,,,125435,,
1138320923,PDE,,,,,,,125442,,
1138329782,PDE,,,,,,,125444,,
1138357769,PDE,,,,,,,125500,,
1138373364,PDE,,,,,,,125566,,
1138501435,PDE,,,,,,,125640,,
1138529692,PDE,,,,,,,125646,,
1138530873,PDE,,,,,,,125648,,
1138595738,PDE,,,,,,,125681,,
1138616991,PDE,,,,,,,125715,,
1138634991,PDE,,,,,,,125759,,
1138635949,PDE,,,,,,,125765,,
1138641219,PDE,,,,,,,125781,,
1138716479,PDE,,,,,,,125913,,
1138716804,PDE,,,,,,,125914,,
1138719708,PDE,,,,,,,125921,,
1138769634,PDE,,,,,,,125994,,
1138790491,PDE,,,,,,,126036,,
1138875807,PDE,,,,,,,126210,,
1138880764,PDE,,,,,,,126225,,
1138885182,PDE,,,,,,,126236,,
1138903027,PDE,,,,,,,126294,,
1138937641,PDE,,,,,,,126312,,
1138983485,PDE,,,,,,,126427,,
1138992567,PDE,,,,,,,126440,,
1139180314,PDE,,,,,,,126517,,
1139224347,PDE,,,,,,,126606,,
1139241700,PDE,,,,,,,126652,,
1139273301,PDE,,,,,,,126687,,
1139281845,PDE,,,,,,,126700,,
1139283359,PDE,,,,,,,126703,,
1139322695,PDE,,,,,,,126796,,
1139328387,PDE,,,,,,,126820,,
1139328678,PDE,,,,,,,126821,,
1139446087,PDE,,,,,,,127030,,
1139477525,PDE,,,,,,,127076,,
1139477788,PDE,,,,,,,127079,,
1139500097,PDE,,,,,,,127169,,
1139509559,PDE,,,,,,,127201,,
1139563681,PDE,,,,,,,127268,,
1139566171,PDE,,,,,,,127282,,
1139582025,PDE,,,,,,,127325,,
1139602551,PDE,,,,,,,127358,,
1139629427,PDE,,,,,,,127364,,
1139634412,PDE,,,,,,,127366,,
1139758764,PDE,,,,,,,127405,,
1139773784,PDE,,,,,,,127412,,
1139821891,PDE,,,,,,,127467,,
1139825672,PDE,,,,,,,127486,,
1139877483,PDE,,,,,,,127618,,
1139908892,PDE,,,,,,,127717,,
1139911033,PDE,,,,,,,127743,,
1139922228,PDE,,,,,,,127833,,
1139930210,PDE,,,,,,,127904,,
1139935163,PDE,,,,,,,127927,,
1139935755,PDE,,,,,,,127930,,
1140009303,PDE,,,,,,,128083,,
1140014282,PDE,,,,,,,128095,,
1140015988,PDE,,,,,,,128099,,
1140021484,PDE,,,,,,,128114,,
1140028709,PDE,,,,,,,128127,,
1140029016,PDE,,,,,,,128129,,
1140083756,PDE,,,,,,,128226,,
1140085099,PDE,,,,,,,128236,,
1140102859,PDE,,,,,,,128303,,
1140118216,PDE,,,,,,,128329,,
1140127542,PDE,,,,,,,128342,,
1140127760,PDE,,,,,,,128343,,
1140129716,PDE,,,,,,,128345,,
1140207264,PDE,,,,,,,128499,,
1140255902,PDE,,,,,,,128518,,
1140277510,PDE,,,,,,,128523,,
1140307735,PDE,,,,,,,128533,,
1140311388,PDE,,,,,,,128535,,
1140315953,PDE,,,,,,,128538,,
1140359279,PDE,,,,,,,128554,,
1140433125,PDE,,,,,,,128683,,
1140433877,PDE,,,,,,,128687,,
1140435332,PDE,,,,,,,128695,,
1140435379,PDE,,,,,,,128696,,
1140446017,PDE,,,,,,,128717,,
1140483995,PDE,,,,,,,128755,,
1140484220,PDE,,,,,,,128757,,
1140516017,PDE,,,,,,,128822,,
1140539608,PDE,,,,,,,128904,,
1140562546,PDE,,,,,,,128931,,
1140564886,PDE,,,,,,,128934,,
1140584981,PDE,,,,,,,128955,,
1140585372,PDE,,,,,,,128957,,
1140591763,PDE,,,,,,,128964,,
1140596021,PDE,,,,,,,128972,,
1140641727,PDE,,,,,,,129093,,
1140642082,PDE,,,,,,,129094,,
1140643066,PDE,,,,,,,129097,,
1140650815,PDE,,,,,,,129103,,
1140692182,PDE,,,,,,,129180,,
1140692211,PDE,,,,,,,129181,,
1140741253,PDE,,,,,,,129284,,
1140761361,PDE,,,,,,,129324,,
1140787111,PDE,,,,,,,129385,,
1141028185,PDE,,,,,,,129571,,
1141059932,PDE,,,,,,,129692,,
1141088605,PDE,,,,,,,129721,,
1141105349,PDE,,,,,,,129759,,
1141128914,PDE,,,,,,,129817,,
1141130325,PDE,,,,,,,129825,,
1141132659,PDE,,,,,,,129830,,
1141132949,PDE,,,,,,,129834,,
1141227749,PDE,,,,,,,130036,,
1141245166,PDE,,,,,,,130064,,
1141278296,PDE,,,,,,,130105,,
1141306153,PDE,,,,,,,130199,,
1141308134,PDE,,,,,,,130210,,
1141311918,PDE,,,,,,,130223,,
1141395863,PDE,,,,,,,130386,,
1141402697,PDE,,,,,,,130404,,
1141403054,PDE,,,,,,,130407,,
1141403505,PDE,,,,,,,130410,,
1141404271,PDE,,,,,,,130411,,
1141405682,PDE,,,,,,,130414,,
1141429980,PDE,,,,,,,130424,,
1141437143,PDE,,,,,,,130426,,
1141653754,PDE,,,,,,,130625,,
1141663392,PDE,,,,,,,130664,,
1141679587,PDE,,,,,,,130687,,
1141692869,PDE,,,,,,,130700,,
1141823830,PDE,,,,,,,130962,,
1141908604,PDE,,,,,,,131157,,
1141912214,PDE,,,,,,,131171,,
1141913051,PDE,,,,,,,131175,,
1141953460,PDE,,,,,,,131271,,
1141979733,PDE,,,,,,,131324,,
1141994474,PDE,,,,,,,131362,,
1142000755,PDE,,,,,,,131391,,
1142002414,PDE,,,,,,,131394,,
1142015945,PDE,,,,,,,131420,,
1142018975,PDE,,,,,,,131426,,
1142083567,PDE,,,,,,,131434,,
1142115760,PDE,,,,,,,131447,,
1142122258,PDE,,,,,,,131449,,
1142196009,PDE,,,,,,,131477,,
1142243714,PDE,,,,,,,131536,,
1142259786,PDE,,,,,,,131596,,
1142341104,PDE,,,,,,,131777,,
1142341382,PDE,,,,,,,131779,,
1142345259,PDE,,,,,,,131796,,
1142396350,PDE,,,,,,,131890,,
1142415651,PDE,,,,,,,131954,,
1142426377,PDE,,,,,,,132000,,
1142488010,PDE,,,,,,,132134,,
1142522592,PDE,,,,,,,132249,,
1142527432,PDE,,,,,,,132266,,
1142534573,PDE,,,,,,,132280,,
1142534937,PDE,,,,,,,132281,,
1142582148,PDE,,,,,,,132333,,
1142586696,PDE,,,,,,,132344,,
1142645710,PDE,,,,,,,132443,,
1142871264,PDE,,,,,,,132597,,
1142936187,PDE,,,,,,,132700,,
1142958752,PDE,,,,,,,132757,,
1143022077,PDE,,,,,,,132855,,
1143025584,PDE,,,,,,,132866,,
1143039627,PDE,,,,,,,132893,,
1143051264,PDE,,,,,,,132916,,
1143101162,PDE,,,,,,,132991,,
1143103564,PDE,,,,,,,133001,,
1143129077,PDE,,,,,,,133070,,
1143252079,PDE,,,,,,,133255,,
1143361099,PDE,,,,,,,133295,,
1143420298,PDE,,,,,,,133319,,
1143420537,PDE,,,,,,,133320,,
1143420916,PDE,,,,,,,133321,,
1143424773,PDE,,,,,,,133326,,
1143448264,PDE,,,,,,,133370,,
1143465840,PDE,,,,,,,133424,,
1143499474,PDE,,,,,,,133457,,
1143499753,PDE,,,,,,,133458,,
1143500279,PDE,,,,,,,133460,,
1143533575,PDE,,,,,,,133546,,
1143538574,PDE,,,,,,,133584,,
1143545525,PDE,,,,,,,133641,,
1143559822,PDE,,,,,,,133742,,
1143560729,PDE,,,,,,,133745,,
1143597340,PDE,,,,,,,133791,,
1143613296,PDE,,,,,,,133821,,
1143630505,PDE,,,,,,,133897,,
1143650066,PDE,,,,,,,133948,,
1143676727,PDE,,,,,,,134001,,
1143773671,PDE,,,,,,,134240,,
1143804976,PDE,,,,,,,134302,,
1143811595,PDE,,,,,,,134311,,
1143922381,PDE,,,,,,,134396,,
1143925139,PDE,,,,,,,134400,,
1144003526,PDE,,,,,,,134426,,
1144034165,PDE,,,,,,,134468,,
1144064680,PDE,,,,,,,134568,,
1144068210,PDE,,,,,,,134578,,
1144144702,PDE,,,,,,,134788,,
1144158765,PDE,,,,,,,134851,,
1144160079,PDE,,,,,,,134859,,
1144183063,PDE,,,,,,,134931,,
1144221109,PDE,,,,,,,135009,,
1144224619,PDE,,,,,,,135022,,
1144226045,PDE,,,,,,,135030,,
1144227545,PDE,,,,,,,135042,,
1144232174,PDE,,,,,,,135069,,
1144313052,PDE,,,,,,,135280,,
1144399556,PDE,,,,,,,135557,,
1144399793,PDE,,,,,,,135558,,
1144403281,PDE,,,,,,,135582,,
1144415364,PDE,,,,,,,135633,,
1144423315,PDE,,,,,,,135661,,
1144423579,PDE,,,,,,,135663,,
1144445765,PDE,,,,,,,135685,,
1144612534,PDE,,,,,,,135773,,
1144626226,PDE,,,,,,,135792,,
1144675017,PDE,,,,,,,135976,,
1144675423,PDE,,,,,,,135981,,
1144678666,PDE,,,,,,,135994,,
1144681935,PDE,,,,,,,136004,,
1144690735,PDE,,,,,,,136018,,
1144730390,PDE,,,,,,,136083,,
1144761352,PDE,,,,,,,136172,,
1144770478,PDE,,,,,,,136205,,
1144823198,PDE,,,,,,,136314,,
1144844961,PDE,,,,,,,136408,,
1144848614,PDE,,,,,,,136434,,
1144850433,PDE,,,,,,,136445,,
1144856619,PDE,,,,,,,136481,,
1144866333,PDE,,,,,,,136505,,
1144922228,PDE,,,,,,,136668,,
1144938715,PDE,,,,,,,136749,,
1144948624,PDE,,,,,,,136772,,
1144979654,PDE,,,,,,,136813,,
1145019631,PDE,,,,,,,136876,,
1145273455,PDE,,,,,,,137029,,
1145274124,PDE,,,,,,,137032,,
1145274698,PDE,,,,,,,137038,,
1145330719,PDE,,,,,,,137173,,
1145382766,PDE,,,,,,,137405,,
1145383184,PDE,,,,,,,137407,,
1145413287,PDE,,,,,,,137460,,
1145421651,PDE,,,,,,,137475,,
1145440256,PDE,,,,,,,137521,,
1145449143,PDE,,,,,,,137558,,
1145449636,PDE,,,,,,,137565,,
1145480267,PDE,,,,,,,137648,,
1145513478,PDE,,,,,,,137700,,
1145517347,PDE,,,,,,,137708,,
1145520321,PDE,,,,,,,137723,,
1145527825,PDE,,,,,,,137770,,
1145616926,PDE,,,,,,,138000,,
1145650194,PDE,,,,,,,138093,,
1145692008,PDE,,,,,,,138104,,
1145725505,PDE,,,,,,,138124,,
1145738234,PDE,,,,,,,138127,,
1145738783,PDE,,,,,,,138128,,
1145836273,PDE,,,,,,,138174,,
1145898026,PDE,,,,,,,138292,,
1145936393,PDE,,,,,,,138312,,
1145949703,PDE,,,,,,,138355,,
1145953174,PDE,,,,,,,138374,,
1145961487,PDE,,,,,,,138427,,
1145964674,PDE,,,,,,,138439,,
1145969540,PDE,,,,,,,138463,,
1145969779,PDE,,,,,,,138466,,
1145969973,PDE,,,,,,,138467,,
1145971243,PDE,,,,,,,138475,,
1145986272,PDE,,,,,,,138535,,
1145989740,PDE,,,,,,,138541,,
