update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what
1233048539,Install link does nothing,,,262566,,,,
1233058856,12 fonts leaked opening API Errors/Warnings preference page,,,262616,,,,
1233129514,API problem filter wrongly marked as no longer used,,,262750,,,,
1233130041,"[perfs] ""Incremental builds"" performance tests do not last enough",,,262753,,,,
1233135887,The group for execution environment datas should be disabled,,,262776,,,,
1233146609,Rephrase labels for execution environment descriptions group,,,262805,,,,
1233150827,API errors/warnings page is extremely tall on WPF,,,262815,,,,
1233226090,api.tools.ui should have a dependency on org.eclipse.equinox.p2.ui.sdk,,,262924,,,,
1233287175,Many exceptions from api tooling,,,263011,,,,
1233408825,[api tooling] tooling setup wizard has confusing selection,,,263140,,,,
1233548011,"method flagged as removed, but is available from supertype",,,263213,,,,
1233569041,Optimize .api_description generation on export,,,263246,,,,
1233590244,Installed metadata group no longer spans the preference page,,,263306,,,,
1233664361,added/removed profile information no longer used,,,263505,,,,
1233727594,"When method is marked  with @noreference, api tooling should not warn about non-API parameter type",,,263622,,,,
1233784407,Problems encountered comparing class file,,,263734,,,,
1234027318,Doc of reportconversion ant task contains wrong attribute names,,,264060,,,,
1234260324,Inconsistent result in incremental build for org.eclipse.pde.api.tools.builder.tests.usage.UnusedApiProblemFilterTests.testUnusedFilter2I(),,,264369,,,,
1234348184,API usage report shows internal references from fragment bundles,,,264545,,,,
1234436665,BadLocationException inside UnusedApiProblemFilterTests.testUnusedFilter3I,,,264719,,,,
1234490388,Compile warning in official build,,,264810,,,,
1234512593,Adding new API method results in errors in many projects,,,264842,,,,
1234514193,Missing @since tag no longer reported,,,264848,,,,
1235049441,Util methods duplicate code from JDT core,,,265527,,,,
1235117805,NPE during Eclipse build inside the ant verification task,,,265642,,,,
1235123780,test failures in N20090218-2000,,,265661,,,,
1235125216,Missing @since tag not reported for new protected members in org.eclipse.compare.rangedifferencer.RangeDifference,,,265667,,,,
1235129870,NoSuchElementException in ReferenceExtractor,,,265684,,,,
1235385864,Baseline is disposed,,,265844,,,,
1235452853,AIOOBE when deselecting all API Baselines,,,265942,,,,
1235472301,Wrong missing @since tag reported against org.eclipse.swt.ole.win32.OleControlSite.OnUIDeactivate(int),,,265980,,,,
1235476203,API problems don't go away when I update .api_filters,,,265989,,,,
1235529984,Wrong API Tooling Report,,,266084,,,,
1235723609,[api tooling] No error for missing @since tag for overloaded methods with param using generic,,,266489,,,,
1235822152,"""New API Baseline"" wizard opens with an error.",,,266597,,,,
1236083903,Api description not properly refreshed when a modifier is changed in a type,,,266905,,,,
1236104485,Missing @since tags are reported against the MANIFEST.MF file,,,266954,,,,
1236173568,Errors in log after renaming API class,,,267087,,,,
1236240770,Failing test in I20090304-0834,,,267199,,,,
1236261872,ApiUseReportConverter incorrectly reports progress,,,267261,,,,
1236330261,Error reported about method signature in I20090304-0834,,,267377,,,,
1236333714,Many unresolved method errors for CDO,,,267393,,,,
1236333850,java.lang.IllegalArgumentException setting up api containers for org.eclipse.net4j.doc,,,267394,,,,
1236349153,ReferenceModifiers class should not exist,,,267437,,,,
1236374707,"After splitting a plug-in, am now getting six API errors",,,267477,,,,
1236507122,Change a private method to protected final should not flag the addition of 'final' keyword,,,267545,,,,
1236588572,Update incremental performance tests,,,267626,,,,
1236672553,"Wrong ""Missing @since tag"" errors on @noreference methods",,,267839,,,,
1236677077,No quickfix available for usage problem in ant.core,,,267859,,,,
1236679648,changing API baseline name triggers re-build,,,267875,,,,
1236682589,Unable to install system library fragments,,,267890,,,,
1236697878,Javadoc tags incorrcetly not proposed,,,267968,,,,
1236698950,Usage tests do not perform incremental builds,,,267978,,,,
1236712023,Incremental usage build does not work when restrictions are changed,,,267998,,,,
1236778529,Unexpected errors setting a baseline for swt,,,268186,,,,
1236779847,Update EE profiles from OSGi,,,268195,,,,
1236924692,Heads up: chkpii warnings with next version of chkpii (v11.03),,,268517,,,,
1236953905,Add tests for search implementation,,,268593,,,,
1237282687,Pick one API scope and use it,,,268985,,,,
1237283063,Investigate removing the use of file handles in the API framework,,,268988,,,,
1237293164,[perfs] Regression on 'Incremental Build - All' test,,,269037,,,,
1237356818,Entries in .api_filters must be sorted consistently,,,269163,,,,
1237543386,Importing plug-in as source and setting up API tooling does not seem to work,,,269530,,,,
1237905897,API baseline errors when using cdt-master,,,269881,,,,
1237906303,API baseline org.eclipse.cdt.* plugins aren't picked up when adding Eclipse C/C++ IDE,,,269882,,,,
1237919265,API Usage Problem: Constructor for SWTBotEvent with non-API parameter type SWTBotEventArguments,,,269913,,,,
1237982174,Api tooling description for OSGi minimumn 1.2 must be updated,,,270000,,,,
1237982653,Baseline location modification doesn't always trigger a build,,,270001,,,,
1237989470,Unresolved method error when method's parameter has an extra dimension,,,270016,,,,
1238011402,Handle support for resolution errors in reference baseline,,,270049,,,,
1238153556,Default baseline is being 'forgotten',,,270294,,,,
1238416618,VersionTest#xRegardlessMajorInc does not behave as expected,,,270498,,,,
1238420164,API description performance tests need tuning,,,270505,,,,
1238571731,[perfs] 2 failures while running PDE/API Tools performance tests,,,270768,,,,
1238579653,API Freeze check missed a field removal,,,270823,,,,
1238589633,unused import in manifest,,,270857,,,,
1238731026,"""The minor version should be incremented"" stays on MANIFEST.MF after removing all problems",,,271110,,,,
1239196184,Incremental build should only analyze structural and description changes,,,271684,,,,
1239697761,"cleaning project should not ""remove"" API description",,,272155,,,,
1239711004,Edit Api baseline wizard not properly initialized,,,272196,,,,
1239713711,API baseline manager should not hold on to java.io.File handles,,,272205,,,,
1240319955,Refine new API compare reports,,,273123,,,,
1240320258,Polish for the API view,,,273124,,,,
1240371875,Error in log after mistakenly modifying javadoc,,,273217,,,,
1240388839,Adding a first baseline doesn't select it by default,,,273269,,,,
1240394605,ReferenceAnalyzer needs to handle different search scopes,,,273295,,,,
1240467394,wrong API change detected for visibility increase + change,,,273422,,,,
1240476361,[doc] add documentation for new APITooling view,,,273445,,,,
1240490945,CCE while refactoring,,,273496,,,,
1240842382,Usage of pools inside api baseline xml files is causing problems,,,273943,,,,
1240906908,Test failures where API component does not exist,,,274049,,,,
1240922051,"Fup of bug 270454, the api problem for referencing setAssociateListener is not reported on the right line",,,274140,,,,
1240928106,Compare with baseline dialog needs button or link,,,274165,,,,
1241013291,tag projects changed since I20090421-0930 build - pde api tools,,,274408,,,,
1241070514,Implementing an interface that extends a @noimplement interface creates warnings,,,274497,,,,
1241077682,313 API tooling errors after using Replace With > Latest from HEAD,,,274515,,,,
1241082280,Modify the api generation file ant task to support swt layout,,,274530,,,,
1241094144,Compare With API Baseline doesn't work for org.eclipse.core.resources,,,274563,,,,
1241094579,No F1 help for API tools view,,,274564,,,,
1241096532,Update API description data for OSGi minimum 1.2,,,274572,,,,
1241167170,"API Tooling view should be ""API Compare""",,,274645,,,,
1241167252,Progress reporting for API comparison only hits 10%,,,274646,,,,
1241180896,ResourceException applying multiple quickfix to remove unused filters,,,274679,,,,
1241511023,Size of the Compare with baseline wizard too small on some platforms,,,274994,,,,
1241513314,NPE during file filter store,,,275003,,,,
1241515002,many FileNotFoundExceptions in the console logs for I20090504-2055,,,275005,,,,
1241519412,Reverting workspace only works for compatibility tests,,,275020,,,,
1241522037,many baseline is disposed exceptions in the test log for I20090504-2055,,,275026,,,,
1241695393,NPE getting Api component resolution errors,,,275338,,,,
1241695400,SWT needs .api_filters file for each platform somehow,,,275339,,,,
1241695632,Full build run after removing unused API problem filter,,,275341,,,,
1241699773,Add help context and documentation for the export dialog from the api compare task,,,275349,,,,
1241709862,NPE in comparison task,,,275384,,,,
1241769517,apitooling.apifilesgenerator Ant task missing in R35_M7 releng basebuilder,,,275461,,,,
1242031421,API tool builder should no-op in the face of fatal JDT errors,,,275667,,,,
1242206579,API tools code has a lot of JDT warnings,,,276114,,,,
1242326973,'API Errors/Warnings' property page has truncated text,,,276402,,,,
1242720290,Baseline is disposed exceptions comparing APIs,,,276898,,,,
1242726621,interface appears with class icon in API compare view,,,276934,,,,
1242726768,API compare results should be sorted,,,276935,,,,
1242728346,PluginProjectApiComponent#createApiTypeContainers() should be synchronized,,,276944,,,,
1243917748,Improve report that lists un-approved  API changes since API freeze,,,278751,,,,
1244195835,Incremental compiler takes too long to react on Cancel,,,279286,,,,
1244471694,API compare for jar in PDE classpath container,,,279524,,,,
1244492527,NPE running API use scan,,,279552,,,,
